holdepladsnr,navn,type nr,type navn,type ikon,etrs89koordinat øst,etrs89koordinat nord,wgs84koordinat bredde,wgs84koordinat længde,rejseplanen herfra,rejseplanen hertil,rejseplanen herframobil,rejseplanen hertilmobil,rejseplanen afgangstavle,rejseplanen ankomsttavle
8604718,Jegum st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,456068,6168971,55.6645857072208,8.30162818492825,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604718&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604718&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604718&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604718&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604718&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604718&boardType=arr&time=now&start=yes
8604719,Lunde J st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,460098,6179117,55.7560934117514,8.36420841050969,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604719&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604719&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604719&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604719&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604719&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604719&boardType=arr&time=now&start=yes
8604720,Løftgård st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,459386,6176189,55.7297268586364,8.35329955354113,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604720&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604720&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604720&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604720&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604720&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604720&boardType=arr&time=now&start=yes
8604725,Nørre Nebel st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,455494,6181537,55.7774347859669,8.29046027816311,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604725&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604725&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604725&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604725&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604725&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604725&boardType=arr&time=now&start=yes
8604726,Oksbøl st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,454889,6164680,55.6259240358726,8.28359175387301,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604726&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604726&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604726&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604726&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604726&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604726&boardType=arr&time=now&start=yes
8604727,Outrup st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,458810,6174809,55.7172792706643,8.34433630291701,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604727&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604727&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604727&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604727&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604727&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604727&boardType=arr&time=now&start=yes
8604735,Varde Vest st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,467036,6164402,55.6244009263939,8.47652098357825,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604735&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604735&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604735&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604735&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604735&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604735&boardType=arr&time=now&start=yes
8604736,Baunhøj st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,454864,6165782,55.6358229485156,8.28301400185845,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604736&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604736&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604736&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604736&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604736&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604736&boardType=arr&time=now&start=yes
8604739,Vrøgum st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,455458,6167783,55.6538562643694,8.29212469730483,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604739&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604739&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604739&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604739&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604739&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604739&boardType=arr&time=now&start=yes
8604801,Amstrup st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,458599,6249831,56.391278470121,8.32938299302492,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604801&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604801&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604801&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604801&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604801&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604801&boardType=arr&time=now&start=yes
8604803,Balleby st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,453330,6267284,56.547576224516,8.2409212261277,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604803&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604803&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604803&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604803&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604803&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604803&boardType=arr&time=now&start=yes
8604805,Bonnet st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,452173,6264340,56.5210129628185,8.2226467044684,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604805&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604805&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604805&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604805&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604805&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604805&boardType=arr&time=now&start=yes
8604807,Bækmarksbro st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,457308,6252175,56.4122214431707,8.30809106141257,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604807&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604807&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604807&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604807&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604807&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604807&boardType=arr&time=now&start=yes
8604811,Fåre st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,454493,6256857,56.4540196954295,8.26165777305577,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604811&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604811&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604811&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604811&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604811&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604811&boardType=arr&time=now&start=yes
8604813,Harboøre st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,449672,6275519,56.6211751544143,8.17983087676905,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604813&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604813&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604813&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604813&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604813&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604813&boardType=arr&time=now&start=yes
8604814,Armose st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,454834,6265250,56.5294508994177,8.26573487482286,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604814&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604814&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604814&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604814&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604814&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604814&boardType=arr&time=now&start=yes
8604815,Klinkby st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,452094,6269234,56.564969293661,8.22045993989285,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604815&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604815&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604815&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604815&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604815&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604815&boardType=arr&time=now&start=yes
8604817,Lemvig st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,456938,6267186,56.5470402914725,8.29961575650286,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604817&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604817&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604817&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604817&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604817&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604817&boardType=arr&time=now&start=yes
8604818,Nejrup st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,450107,6269331,56.5656337847472,8.18811184577572,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604818&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604818&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604818&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604818&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604818&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604818&boardType=arr&time=now&start=yes
8604819,Ramme st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,451374,6260797,56.4891030376721,8.21032343423897,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604819&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604819&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604819&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604819&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604819&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604819&boardType=arr&time=now&start=yes
8604821,Rønland st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,450638,6279458,56.656662423545,8.19481808587843,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604821&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604821&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604821&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604821&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604821&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604821&boardType=arr&time=now&start=yes
8604822,Sinkbæk st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,455857,6255022,56.4376644469492,8.28409642802939,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604822&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604822&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604822&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604822&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604822&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604822&boardType=arr&time=now&start=yes
8604823,Strande st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,448434,6269723,56.5689744690645,8.16081309326043,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604823&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604823&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604823&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604823&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604823&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604823&boardType=arr&time=now&start=yes
8604824,Thyborøn st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,451421,6284115,56.6985786219261,8.2067100062945,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604824&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604824&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604824&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604824&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604824&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604824&boardType=arr&time=now&start=yes
8604825,Thyborøn havn st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,451908,6284722,56.7040817235396,8.21454824494746,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604825&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604825&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604825&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604825&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604825&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604825&boardType=arr&time=now&start=yes
8604828,Victoria Street Station,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,447358,6270660,56.5772722463641,8.143114103262,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604828&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604828&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604828&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604828&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604828&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604828&boardType=arr&time=now&start=yes
8604829,Vrist st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,447713,6273371,56.6016650813025,8.148344417689,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604829&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604829&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604829&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604829&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604829&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604829&boardType=arr&time=now&start=yes
8604831,Sprogøvej st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,451583,6283464,56.6927474542549,8.20947774408955,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604831&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604831&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604831&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604831&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604831&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604831&boardType=arr&time=now&start=yes
8605,Lindevej (Gribskov),3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,699100,6213197,56.0225728635631,12.1948348133114,http://www.rejseplanen.dk/bin/query.exe/mn?S=8605&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8605&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8605&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8605&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8605&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8605&boardType=arr&time=now&start=yes
8606,Idrætsvej (Gribskov),3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,698790,6213151,56.0222888245541,12.1898350625837,http://www.rejseplanen.dk/bin/query.exe/mn?S=8606&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8606&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8606&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8606&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8606&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8606&boardType=arr&time=now&start=yes
8607,Bryggervej,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,698331,6212986,56.0209986817497,12.1823607699334,http://www.rejseplanen.dk/bin/query.exe/mn?S=8607&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8607&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8607&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8607&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8607&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8607&boardType=arr&time=now&start=yes
861,Grønjords Kollegiet,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,726097,6173499,55.6546200649557,12.5940968886528,http://www.rejseplanen.dk/bin/query.exe/mn?S=861&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=861&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=861&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=861&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=861&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=861&boardType=arr&time=now&start=yes
861000100,Aars Busterminal,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,531220,6295540,56.8026972552622,9.51122777562747,http://www.rejseplanen.dk/bin/query.exe/mn?S=861000100&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=861000100&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=861000100&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=861000100&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=861000100&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=861000100&boardType=arr&time=now&start=yes
861000101,Himmerlandsgade v/Tokesvej,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,531581,6295596,56.8031759719897,9.51714580814306,http://www.rejseplanen.dk/bin/query.exe/mn?S=861000101&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=861000101&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=861000101&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=861000101&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=861000101&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=861000101&boardType=arr&time=now&start=yes
861000102,Løgstørvej v/V. Boulevard,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,530760,6295442,56.8018475066512,9.5036837995096,http://www.rejseplanen.dk/bin/query.exe/mn?S=861000102&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=861000102&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=861000102&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=861000102&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=861000102&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=861000102&boardType=arr&time=now&start=yes
861000200,Hornum St. (bus) (Aars),3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,525825,6299840,56.8416569134584,9.42332303880884,http://www.rejseplanen.dk/bin/query.exe/mn?S=861000200&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=861000200&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=861000200&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=861000200&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=861000200&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=861000200&boardType=arr&time=now&start=yes
